trk_code,wager_dt,race_nbr,wager_typ,wager_winner,wager_payoff,wager_min,race_code
GP,2019-05-18,3,Place_s,"10 Notorious Nick",360,200,18May19_03GP00
GP,2019-05-18,3,Show_s,"1  Ten Carat Daddy",400,200,18May19_03GP00
GP,2019-04-28,11,Exacta,6-2,1990,100,28Apr19_11GP00
GP,2019-04-28,11,Trifecta,6-2-10,6750,50,28Apr19_11GP00
GP,2019-04-28,11,Superfecta,6-2-10-5,6316,10,28Apr19_11GP00
GP,2019-04-28,11,SuperHighFive,6-2-10-5-9,0,100,28Apr19_11GP00
GP,2019-04-28,11,DailyDouble,1-6,2840,100,28Apr19_11GP00
GP,2019-04-28,11,ConsolationDouble,1-1,340,100,28Apr19_11GP00
GP,2019-04-28,11,Pick3,8-1-6,8590,50,28Apr19_11GP00
GP,2019-04-28,11,ConsolationPick3,8-1-1,830,50,28Apr19_11GP00
GP,2019-04-28,11,Pick4,10-8-1-6,73715,50,28Apr19_11GP00
GP,2019-04-28,11,Pick5,1-10-8-1-6,1345,50,28Apr19_11GP00
GP,2019-04-28,11,Pick5,1-10-8-1-6,92910,50,28Apr19_11GP00
GP,2019-04-28,11,Pick6Jackpot,7/10/13/14-1-10-8-1-6,96228,20,28Apr19_11GP00
GP,2019-04-28,11,Win_w,"6  Machiavelli",1220,200,28Apr19_11GP00
GP,2019-04-28,11,Win_p,"6  Machiavelli",520,200,28Apr19_11GP00
GP,2019-04-28,11,Win_s,"6  Machiavelli",380,200,28Apr19_11GP00
GP,2019-04-28,11,Place_p,"2  Big Agenda",340,200,28Apr19_11GP00
GP,2019-04-28,11,Place_s,"2  Big Agenda",260,200,28Apr19_11GP00
GP,2019-04-28,11,Show_s,"10 Undaunted",440,200,28Apr19_11GP00
TAM,2019-02-23,6,Exacta,5-10,6050,100,23Feb19_06TAM00
TAM,2019-02-23,6,Trifecta,5-10-4,25145,50,23Feb19_06TAM00
TAM,2019-02-23,6,Superfecta,5-10-4-7,39408,10,23Feb19_06TAM00
TAM,2019-02-23,6,X-5SuperHighFive,5-10-4-7-3,0,100,23Feb19_06TAM00
TAM,2019-02-23,6,DailyDouble,10-5,3570,100,23Feb19_06TAM00
TAM,2019-02-23,6,Pick3,6-10-5,3835,50,23Feb19_06TAM00
TAM,2019-02-23,6,Pick4,2-5/6-10-5,50930,50,23Feb19_06TAM00
TAM,2019-02-23,6,Win_w,"5  Mr Smurthwaite",1060,200,23Feb19_06TAM00
TAM,2019-02-23,6,Win_p,"5  Mr Smurthwaite",620,200,23Feb19_06TAM00
TAM,2019-02-23,6,Win_s,"5  Mr Smurthwaite",360,200,23Feb19_06TAM00
TAM,2019-02-23,6,Place_p,"10 Undaunted",1280,200,23Feb19_06TAM00
TAM,2019-02-23,6,Place_s,"10 Undaunted",620,200,23Feb19_06TAM00
TAM,2019-02-23,6,Show_s,"4  Kulik Bear",440,200,23Feb19_06TAM00
TAM,2019-02-09,7,Exacta,5-1,4000,100,09Feb19_07TAM00
TAM,2019-02-09,7,Trifecta,5-1-8,21275,50,09Feb19_07TAM00
TAM,2019-02-09,7,Superfecta,5-1-8-10,29590,10,09Feb19_07TAM00
TAM,2019-02-09,7,X-5SuperHighFive,5-1-8-10-3,0,100,09Feb19_07TAM00
TAM,2019-02-09,7,DailyDouble,11-5,16700,100,09Feb19_07TAM00
TAM,2019-02-09,7,Pick3,3-11-5,41345,50,09Feb19_07TAM00
TAM,2019-02-09,7,Win_w,"5  Zorb",2480,200,09Feb19_07TAM00
TAM,2019-02-09,7,Win_p,"5  Zorb",840,200,09Feb19_07TAM00
TAM,2019-02-09,7,Win_s,"5  Zorb",500,200,09Feb19_07TAM00
TAM,2019-02-09,7,Place_p,"1  Tench",360,200,09Feb19_07TAM00
TAM,2019-02-09,7,Place_s,"1  Tench",260,200,09Feb19_07TAM00
TAM,2019-02-09,7,Show_s,"8  Loudon's Song",620,200,09Feb19_07TAM00
CD,2019-11-22,9,Exacta,7-8,3980,200,22Nov19_09CD00
CD,2019-11-22,9,Trifecta,7-8-4,3385,50,22Nov19_09CD00
CD,2019-11-22,9,Superfecta,7-8-4-6,1406,10,22Nov19_09CD00
CD,2019-11-22,9,DailyDouble,2-7,580,100,22Nov19_09CD00
CD,2019-11-22,9,Pick3,8-2-7,2455,50,22Nov19_09CD00
CD,2019-11-22,9,Win_w,"7  Miss Bigly",560,200,22Nov19_09CD00
CD,2019-11-22,9,Win_p,"7  Miss Bigly",300,200,22Nov19_09CD00
CD,2019-11-22,9,Win_s,"7  Miss Bigly",220,200,22Nov19_09CD00
CD,2019-11-22,9,Place_p,"8  Grandezza",680,200,22Nov19_09CD00
CD,2019-11-22,9,Place_s,"8  Grandezza",420,200,22Nov19_09CD00
CD,2019-11-22,9,Show_s,"4  Fun Finder",340,200,22Nov19_09CD00
IND,2019-10-11,7,Exacta,11-3,14420,200,11Oct19_07IND00
IND,2019-10-11,7,Trifecta,11-3-12,33120,50,11Oct19_07IND00
IND,2019-10-11,7,Superfecta,11-3-12-4,20351,10,11Oct19_07IND00
IND,2019-10-11,7,DailyDouble,4-11,4260,200,11Oct19_07IND00
IND,2019-10-11,7,Pick3,9-4-11,3105,50,11Oct19_07IND00
IND,2019-10-11,7,Win_w,"11 High Road",640,200,11Oct19_07IND00
IND,2019-10-11,7,Win_p,"11 High Road",420,200,11Oct19_07IND00
IND,2019-10-11,7,Win_s,"11 High Road",280,200,11Oct19_07IND00
IND,2019-10-11,7,Place_p,"3  War Rose",1540,200,11Oct19_07IND00
IND,2019-10-11,7,Place_s,"3  War Rose",1180,200,11Oct19_07IND00
IND,2019-10-11,7,Show_s,"12 Kiss More",540,200,11Oct19_07IND00
ELP,2019-08-11,10,Exacta,7-5,5330,100,11Aug19_10ELP00
ELP,2019-08-11,10,Trifecta,7-5-10,13575,50,11Aug19_10ELP00
ELP,2019-08-11,10,Superfecta,7-5-10-12,19341,10,11Aug19_10ELP00
ELP,2019-08-11,10,SuperHighFive,7-5-10-12-1,0,100,11Aug19_10ELP00
ELP,2019-08-11,10,DailyDouble,4-7,1650,100,11Aug19_10ELP00
ELP,2019-08-11,10,Pick3,4-4-7,6010,50,11Aug19_10ELP00
ELP,2019-08-11,10,Pick4,8-4-4-7,22210,50,11Aug19_10ELP00
ELP,2019-08-11,10,Pick5,2-8-4-4-7,855,50,11Aug19_10ELP00
ELP,2019-08-11,10,Pick5,2-8-4-4-7,64660,50,11Aug19_10ELP00
ELP,2019-08-11,10,Win_w,"7  Landon",1980,200,11Aug19_10ELP00
ELP,2019-08-11,10,Win_p,"7  Landon",840,200,11Aug19_10ELP00
ELP,2019-08-11,10,Win_s,"7  Landon",580,200,11Aug19_10ELP00
ELP,2019-08-11,10,Place_p,"5  Daddymademedoit",600,200,11Aug19_10ELP00
ELP,2019-08-11,10,Place_s,"5  Daddymademedoit",460,200,11Aug19_10ELP00
ELP,2019-08-11,10,Show_s,"10 Zurlin",500,200,11Aug19_10ELP00
CD,2019-06-15,2,Exacta,9-4,4320,200,15Jun19_02CD00
CD,2019-06-15,2,Trifecta,9-4-2,43475,50,15Jun19_02CD00
CD,2019-06-15,2,Superfecta,9-4-2-10,108802,10,15Jun19_02CD00
CD,2019-06-15,2,DailyDouble,12-9,3880,100,15Jun19_02CD00
CD,2019-06-15,2,Win_w,"9  Sally's Curlin",860,200,15Jun19_02CD00
CD,2019-06-15,2,Win_p,"9  Sally's Curlin",440,200,15Jun19_02CD00
CD,2019-06-15,2,Win_s,"9  Sally's Curlin",340,200,15Jun19_02CD00
CD,2019-06-15,2,Place_p,"4  Doll Collection",500,200,15Jun19_02CD00
CD,2019-06-15,2,Place_s,"4  Doll Collection",440,200,15Jun19_02CD00
CD,2019-06-15,2,Show_s,"2  Letters to Belle",1040,200,15Jun19_02CD00
CD,2019-05-11,11,Exacta,6-7,15560,200,11May19_11CD00
CD,2019-05-11,11,Trifecta,6-7-4,18225,50,11May19_11CD00
CD,2019-05-11,11,Superfecta,6-7-4-9,95608,10,11May19_11CD00
CD,2019-05-11,11,SuperHighFive,6-7-4-9-3,0,100,11May19_11CD00
CD,2019-05-11,11,DailyDouble,8-6,103580,100,11May19_11CD00
CD,2019-05-11,11,ConsolationDouble,8-5,3010,100,11May19_11CD00
CD,2019-05-11,11,Pick3,5-8-6,1516615,50,11May19_11CD00
CD,2019-05-11,11,ConsolationPick3,5-8-5,75735,50,11May19_11CD00
CD,2019-05-11,11,Pick4,7-5-8-6,2754610,50,11May19_11CD00
CD,2019-05-11,11,Pick5,3/5/7-7-5-8-6,657770,50,11May19_11CD00
CD,2019-05-11,11,Pick6Jackpot,4-3-7-5-8-6,0,20,11May19_11CD00
CD,2019-05-11,11,Win_w,"6  With Dignity",3620,200,11May19_11CD00
CD,2019-05-11,11,Win_p,"6  With Dignity",1520,200,11May19_11CD00
CD,2019-05-11,11,Win_s,"6  With Dignity",840,200,11May19_11CD00
CD,2019-05-11,11,Place_p,"7  Dos Vinos",580,200,11May19_11CD00
CD,2019-05-11,11,Place_s,"7  Dos Vinos",460,200,11May19_11CD00
CD,2019-05-11,11,Show_s,"4  Sail On",500,200,11May19_11CD00
KEE,2019-04-12,5,Exacta,7-8,1490,100,12Apr19_05KEE00
KEE,2019-04-12,5,Trifecta,7-8-4,1470,50,12Apr19_05KEE00
KEE,2019-04-12,5,Superfecta,7-8-4-3,3102,10,12Apr19_05KEE00
KEE,2019-04-12,5,SuperHighFive,7-8-4-3-5,246480,100,12Apr19_05KEE00
KEE,2019-04-12,5,DailyDouble,7-7,1750,100,12Apr19_05KEE00
KEE,2019-04-12,5,Pick3,4-7-7,1990,50,12Apr19_05KEE00
KEE,2019-04-12,5,Pick4,7-4/6/10-7/13/14/15/16-7,12330,50,12Apr19_05KEE00
KEE,2019-04-12,5,Pick5,8-7-4/6/10-7/13/14/15/16-7,545,50,12Apr19_05KEE00
KEE,2019-04-12,5,Pick5,8-7-4/6/10-7/13/14/15/16-7,20925,50,12Apr19_05KEE00
KEE,2019-04-12,5,Win_w,"7  Sundaysatthebeach",940,200,12Apr19_05KEE00
KEE,2019-04-12,5,Win_p,"7  Sundaysatthebeach",440,200,12Apr19_05KEE00
KEE,2019-04-12,5,Win_s,"7  Sundaysatthebeach",260,200,12Apr19_05KEE00
KEE,2019-04-12,5,Place_p,"8  Smooth With a Kick",340,200,12Apr19_05KEE00
KEE,2019-04-12,5,Place_s,"8  Smooth With a Kick",240,200,12Apr19_05KEE00
KEE,2019-04-12,5,Show_s,"4  High Road",220,200,12Apr19_05KEE00
GP,2019-02-16,4,Exacta,2-5,950,100,16Feb19_04GP00
GP,2019-02-16,4,Trifecta,2-5-1,1220,50,16Feb19_04GP00
GP,2019-02-16,4,Superfecta,2-5-1-3,624,10,16Feb19_04GP00
GP,2019-02-16,4,DailyDouble,1-2,4690,100,16Feb19_04GP00
GP,2019-02-16,4,Pick3,6-1-2,48345,50,16Feb19_04GP00
GP,2019-02-16,4,Win_w,"2  Karama",580,200,16Feb19_04GP00
GP,2019-02-16,4,Win_p,"2  Karama",340,200,16Feb19_04GP00
GP,2019-02-16,4,Win_s,"2  Karama",260,200,16Feb19_04GP00
GP,2019-02-16,4,Place_p,"5  High Road",340,200,16Feb19_04GP00
GP,2019-02-16,4,Place_s,"5  High Road",220,200,16Feb19_04GP00
GP,2019-02-16,4,Show_s,"1  Smooth With a Kick",240,200,16Feb19_04GP00
GP,2019-01-12,7,Exacta,8-6,9090,100,12Jan19_07GP00
GP,2019-01-12,7,Trifecta,8-6-3,45090,50,12Jan19_07GP00
GP,2019-01-12,7,Superfecta,8-6-3-9,49484,10,12Jan19_07GP00
GP,2019-01-12,7,Z-5SuperHi-5,8-6-3-9-10,0,100,12Jan19_07GP00
GP,2019-01-12,7,DailyDouble,2-8,16780,100,12Jan19_07GP00
GP,2019-01-12,7,Pick3,5-2-8,33415,50,12Jan19_07GP00
GP,2019-01-12,7,Win_w,"8  Lady Kate",1860,200,12Jan19_07GP00
GP,2019-01-12,7,Win_p,"8  Lady Kate",840,200,12Jan19_07GP00
GP,2019-01-12,7,Win_s,"8  Lady Kate",560,200,12Jan19_07GP00
GP,2019-01-12,7,Place_p,"6  Eye's Reward",1000,200,12Jan19_07GP00
GP,2019-01-12,7,Place_s,"6  Eye's Reward",580,200,12Jan19_07GP00
GP,2019-01-12,7,Show_s,"3  Sanaable",820,200,12Jan19_07GP00
KEE,2018-10-26,10,Exacta,6-3,2520,100,26Oct18_10KEE00
KEE,2018-10-26,10,Trifecta,6-3-7,8440,50,26Oct18_10KEE00
KEE,2018-10-26,10,Superfecta,6-3-7-9,20418,10,26Oct18_10KEE00
KEE,2018-10-26,10,Z-5SuperHi-5,6-3-7-9-4,0,100,26Oct18_10KEE00
KEE,2018-10-26,10,DailyDouble,4-6,4850,100,26Oct18_10KEE00
KEE,2018-10-26,10,Pick3,10-4-6,5550,50,26Oct18_10KEE00
KEE,2018-10-26,10,Pick4,4-3/10-3/4/6/7/12/15/16-6,45430,50,26Oct18_10KEE00
KEE,2018-10-26,10,Pick5,6-4-3/10-3/4/6/7/12/15/16-6,2745,50,26Oct18_10KEE00
KEE,2018-10-26,10,Pick5,6-4-3/10-3/4/6/7/12/15/16-6,238955,50,26Oct18_10KEE00
KEE,2018-10-26,10,Pick6,3-6-4-3/10-3/4/6/7/12/15/16-6,16470,100,26Oct18_10KEE00
KEE,2018-10-26,10,Win_w,"6  Wild Moment",1500,200,26Oct18_10KEE00
KEE,2018-10-26,10,Win_p,"6  Wild Moment",540,200,26Oct18_10KEE00
KEE,2018-10-26,10,Win_s,"6  Wild Moment",340,200,26Oct18_10KEE00
KEE,2018-10-26,10,Place_p,"3  Ulele",360,200,26Oct18_10KEE00
KEE,2018-10-26,10,Place_s,"3  Ulele",300,200,26Oct18_10KEE00
KEE,2018-10-26,10,Show_s,"7  High Road",500,200,26Oct18_10KEE00
GP,2020-01-01,9,Exacta,10-4,13350,100,01Jan20_09GP00
GP,2020-01-01,9,Quinella,4-10,11740,200,01Jan20_09GP00
GP,2020-01-01,9,Trifecta,10-4-5,55500,50,01Jan20_09GP00
GP,2020-01-01,9,Superfecta,10-4-5-3,72146,10,01Jan20_09GP00
GP,2020-01-01,9,X-5SuperHighFive,10-4-5-3-2,0,100,01Jan20_09GP00
GP,2020-01-01,9,DailyDouble,6-10,13210,100,01Jan20_09GP00
GP,2020-01-01,9,Pick3,6-6-10,73130,50,01Jan20_09GP00
GP,2020-01-01,9,Win_w,"10 Ebullient",4560,200,01Jan20_09GP00
GP,2020-01-01,9,Win_p,"10 Ebullient",1620,200,01Jan20_09GP00
GP,2020-01-01,9,Win_s,"10 Ebullient",1060,200,01Jan20_09GP00
GP,2020-01-01,9,Place_p,"4  Smooth With a Kick",520,200,01Jan20_09GP00
GP,2020-01-01,9,Place_s,"4  Smooth With a Kick",380,200,01Jan20_09GP00
GP,2020-01-01,9,Show_s,"5  Zabava",680,200,01Jan20_09GP00
CD,2019-11-15,9,Exacta,13-5,23080,200,15Nov19_09CD00
CD,2019-11-15,9,Trifecta,13-5-9,54700,50,15Nov19_09CD00
CD,2019-11-15,9,Superfecta,13-5-9-2,107314,10,15Nov19_09CD00
CD,2019-11-15,9,DailyDouble,3-13,11390,100,15Nov19_09CD00
CD,2019-11-15,9,Pick3,7-3-13,36355,50,15Nov19_09CD00
CD,2019-11-15,9,Win_w,"13 Tweety Show",2980,200,15Nov19_09CD00
CD,2019-11-15,9,Win_p,"13 Tweety Show",1220,200,15Nov19_09CD00
CD,2019-11-15,9,Win_s,"13 Tweety Show",900,200,15Nov19_09CD00
CD,2019-11-15,9,Place_p,"5  Aspen Summer",540,200,15Nov19_09CD00
CD,2019-11-15,9,Place_s,"5  Aspen Summer",460,200,15Nov19_09CD00
CD,2019-11-15,9,Show_s,"9  Silver Shaker",620,200,15Nov19_09CD00
IND,2019-10-15,5,Exacta,9-3,11460,200,15Oct19_05IND00
IND,2019-10-15,5,Trifecta,9-3-1,11345,50,15Oct19_05IND00
IND,2019-10-15,5,Superfecta,9-3-1-6,8159,10,15Oct19_05IND00
IND,2019-10-15,5,DailyDouble,7-9,14760,200,15Oct19_05IND00
IND,2019-10-15,5,Pick3,1-7-9,39185,50,15Oct19_05IND00
IND,2019-10-15,5,Pick4,7-1-7-9,279905,50,15Oct19_05IND00
IND,2019-10-15,5,Pick5,6-7-1-7-9,383645,50,15Oct19_05IND00
IND,2019-10-15,5,Win_w,"9  Makealitlemischief",1360,200,15Oct19_05IND00
IND,2019-10-15,5,Win_p,"9  Makealitlemischief",640,200,15Oct19_05IND00
IND,2019-10-15,5,Win_s,"9  Makealitlemischief",400,200,15Oct19_05IND00
IND,2019-10-15,5,Place_p,"3  Diva Day",800,200,15Oct19_05IND00
IND,2019-10-15,5,Place_s,"3  Diva Day",540,200,15Oct19_05IND00
IND,2019-10-15,5,Show_s,"1  Soul Spirit",320,200,15Oct19_05IND00
IND,2019-06-04,7,Exacta,9-10,3700,200,04Jun19_07IND00
IND,2019-06-04,7,Trifecta,9-10-6,3410,50,04Jun19_07IND00
IND,2019-06-04,7,Superfecta,9-10-6-8,2727,10,04Jun19_07IND00
IND,2019-06-04,7,DailyDouble,4-9,5320,200,04Jun19_07IND00
IND,2019-06-04,7,ConsolationDouble,4-4,860,200,04Jun19_07IND00
IND,2019-06-04,7,Pick3,10-4-9,7925,50,04Jun19_07IND00
IND,2019-06-04,7,Win_w,"9  Soul Spirit",800,200,04Jun19_07IND00
IND,2019-06-04,7,Win_p,"9  Soul Spirit",380,200,04Jun19_07IND00
IND,2019-06-04,7,Win_s,"9  Soul Spirit",240,200,04Jun19_07IND00
IND,2019-06-04,7,Place_p,"10 Divine Quality",360,200,04Jun19_07IND00
IND,2019-06-04,7,Place_s,"10 Divine Quality",300,200,04Jun19_07IND00
IND,2019-06-04,7,Show_s,"6  Temple City Terror",300,200,04Jun19_07IND00
IND,2019-05-14,7,Exacta,4-6,1920,200,14May19_07IND00
IND,2019-05-14,7,Trifecta,4-6-5,1170,50,14May19_07IND00
IND,2019-05-14,7,Superfecta,4-6-5-2,454,10,14May19_07IND00
IND,2019-05-14,7,DailyDouble,12-4,1000,200,14May19_07IND00
IND,2019-05-14,7,Pick3,1-12-4,1930,50,14May19_07IND00
IND,2019-05-14,7,Win_w,"4  More Roses",340,200,14May19_07IND00
IND,2019-05-14,7,Win_p,"4  More Roses",260,200,14May19_07IND00
IND,2019-05-14,7,Win_s,"4  More Roses",210,200,14May19_07IND00
IND,2019-05-14,7,Place_p,"6  Final Cut",660,200,14May19_07IND00
IND,2019-05-14,7,Place_s,"6  Final Cut",340,200,14May19_07IND00
IND,2019-05-14,7,Show_s,"5  Malibu Party",260,200,14May19_07IND00
IND,2019-04-23,1,Exacta,2-1,780,200,23Apr19_01IND00
IND,2019-04-23,1,Trifecta,2-1-4,375,50,23Apr19_01IND00
IND,2019-04-23,1,Win_w,"2  Net",560,200,23Apr19_01IND00
IND,2019-04-23,1,Win_p,"2  Net",220,200,23Apr19_01IND00
IND,2019-04-23,1,Win_s,"2  Net",210,200,23Apr19_01IND00
IND,2019-04-23,1,Place_p,"1  Soul Spirit",210,200,23Apr19_01IND00
IND,2019-04-23,1,Place_s,"1  Soul Spirit",210,200,23Apr19_01IND00
IND,2019-04-23,1,Show_s,"4  Fiftieth",240,200,23Apr19_01IND00
GP,2020-01-25,1,Exacta,11-4,4510,100,25Jan20_01GP00
GP,2020-01-25,1,Quinella,4-11,4560,200,25Jan20_01GP00
GP,2020-01-25,1,Trifecta,11-4-10,9445,50,25Jan20_01GP00
GP,2020-01-25,1,Superfecta,11-4-10-8,13885,10,25Jan20_01GP00
GP,2020-01-25,1,X-5SuperHighFive,11-4-10-8-6,0,100,25Jan20_01GP00
GP,2020-01-25,1,Win_w,"11 Silver Kitten",2460,200,25Jan20_01GP00
GP,2020-01-25,1,Win_p,"11 Silver Kitten",1020,200,25Jan20_01GP00
GP,2020-01-25,1,Win_s,"11 Silver Kitten",560,200,25Jan20_01GP00
GP,2020-01-25,1,Place_p,"4  Sister Hanan",420,200,25Jan20_01GP00
GP,2020-01-25,1,Place_s,"4  Sister Hanan",300,200,25Jan20_01GP00
GP,2020-01-25,1,Show_s,"10 Una Luna",260,200,25Jan20_01GP00
GP,2019-03-03,11,Exacta,4-1,5990,100,03Mar19_11GP00
GP,2019-03-03,11,Trifecta,4-1-8,14040,50,03Mar19_11GP00
GP,2019-03-03,11,Superfecta,4-1-8-6,12429,10,03Mar19_11GP00
GP,2019-03-03,11,SuperHighFive,4-1-8-6-3,597430,100,03Mar19_11GP00
GP,2019-03-03,11,DailyDouble,5-4,3640,100,03Mar19_11GP00
GP,2019-03-03,11,Pick3,5-5-4/7,10530,50,03Mar19_11GP00
GP,2019-03-03,11,Win_w,"4  Supercommittee",520,200,03Mar19_11GP00
GP,2019-03-03,11,Win_p,"4  Supercommittee",340,200,03Mar19_11GP00
GP,2019-03-03,11,Win_s,"4  Supercommittee",280,200,03Mar19_11GP00
GP,2019-03-03,11,Place_p,"1  Designing",2100,200,03Mar19_11GP00
GP,2019-03-03,11,Place_s,"1  Designing",820,200,03Mar19_11GP00
GP,2019-03-03,11,Show_s,"8  Beach Waltz",340,200,03Mar19_11GP00
GPW,2018-10-19,8,Exacta,6-8,14200,100,19Oct18_08GPW00
GPW,2018-10-19,8,Trifecta,6-8-7,28290,50,19Oct18_08GPW00
GPW,2018-10-19,8,Superfecta,6-8-7-9,44403,10,19Oct18_08GPW00
GPW,2018-10-19,8,Z-5SuperHi-5,6-8-7-9-10,0,100,19Oct18_08GPW00
GPW,2018-10-19,8,DailyDouble,10-6,3570,100,19Oct18_08GPW00
GPW,2018-10-19,8,Pick3,3-10-6,40935,50,19Oct18_08GPW00
GPW,2018-10-19,8,Pick3,3-2-6,9650,50,19Oct18_08GPW00
GPW,2018-10-19,8,Win_w,"6  Hogans Holiday",4240,200,19Oct18_08GPW00
GPW,2018-10-19,8,Win_p,"6  Hogans Holiday",1820,200,19Oct18_08GPW00
GPW,2018-10-19,8,Win_s,"6  Hogans Holiday",1140,200,19Oct18_08GPW00
GPW,2018-10-19,8,Place_p,"8  Southern Sis",680,200,19Oct18_08GPW00
GPW,2018-10-19,8,Place_s,"8  Southern Sis",480,200,19Oct18_08GPW00
GPW,2018-10-19,8,Show_s,"7  Snirvana (IRE)",440,200,19Oct18_08GPW00
SAR,2018-09-02,11,Exacta,1-6,1980,100,02Sep18_11SAR00
SAR,2018-09-02,11,Trifecta,1-6-10,5087,50,02Sep18_11SAR00
SAR,2018-09-02,11,Superfecta,1-6-10-9,12330,10,02Sep18_11SAR00
SAR,2018-09-02,11,DailyDouble,8-1,1050,100,02Sep18_11SAR00
SAR,2018-09-02,11,Pick3,8-8-1,2450,100,02Sep18_11SAR00
SAR,2018-09-02,11,GrandSlam,3/8/10-2/3/8-4/7/8-1,2500,100,02Sep18_11SAR00
SAR,2018-09-02,11,Win_w,"1  Excellent Sunset (IRE)",650,200,02Sep18_11SAR00
SAR,2018-09-02,11,Win_p,"1  Excellent Sunset (IRE)",400,200,02Sep18_11SAR00
SAR,2018-09-02,11,Win_s,"1  Excellent Sunset (IRE)",290,200,02Sep18_11SAR00
SAR,2018-09-02,11,Place_p,"6  Munchkin Money",670,200,02Sep18_11SAR00
SAR,2018-09-02,11,Place_s,"6  Munchkin Money",450,200,02Sep18_11SAR00
SAR,2018-09-02,11,Show_s,"10 Remarqued",470,200,02Sep18_11SAR00
SAR,2018-08-11,7,Exacta,8-6,27300,100,11Aug18_07SAR00
SAR,2018-08-11,7,Trifecta,8-6-12,123250,50,11Aug18_07SAR00
SAR,2018-08-11,7,Superfecta,8-6-12-1,289600,10,11Aug18_07SAR00
SAR,2018-08-11,7,DailyDouble,2-8,7875,100,11Aug18_07SAR00
SAR,2018-08-11,7,Pick3,5-2-8,25350,100,11Aug18_07SAR00
SAR,2018-08-11,7,ConsolationPick3,5-2-13,3100,100,11Aug18_07SAR00
SAR,2018-08-11,7,Win_w,"8  Sister Sophia",1420,200,11Aug18_07SAR00
SAR,2018-08-11,7,Win_p,"8  Sister Sophia",720,200,11Aug18_07SAR00
SAR,2018-08-11,7,Win_s,"8  Sister Sophia",460,200,11Aug18_07SAR00
SAR,2018-08-11,7,Place_p,"6  Violent Times",2220,200,11Aug18_07SAR00
SAR,2018-08-11,7,Place_s,"6  Violent Times",1020,200,11Aug18_07SAR00
SAR,2018-08-11,7,Show_s,"12 Queen Mum",640,200,11Aug18_07SAR00
BEL,2018-06-30,2,Exacta,5-4,1120,100,30Jun18_02BEL00
BEL,2018-06-30,2,Quinella,4-5,700,100,30Jun18_02BEL00
BEL,2018-06-30,2,Trifecta,5-4-8,1275,50,30Jun18_02BEL00
BEL,2018-06-30,2,Superfecta,5-4-8-2,747,10,30Jun18_02BEL00
BEL,2018-06-30,2,DailyDouble,2-5,1200,100,30Jun18_02BEL00
BEL,2018-06-30,2,Win_w,"5  La Moneda",480,200,30Jun18_02BEL00
BEL,2018-06-30,2,Win_p,"5  La Moneda",310,200,30Jun18_02BEL00
BEL,2018-06-30,2,Win_s,"5  La Moneda",250,200,30Jun18_02BEL00
BEL,2018-06-30,2,Place_p,"4  Sweet Sting",460,200,30Jun18_02BEL00
BEL,2018-06-30,2,Place_s,"4  Sweet Sting",290,200,30Jun18_02BEL00
BEL,2018-06-30,2,Show_s,"8  Dancing Breeze (IRE)",250,200,30Jun18_02BEL00
GP,2018-01-06,9,Exacta,5-3,11060,200,06Jan18_09GP00
GP,2018-01-06,9,Trifecta,5-3-8,25190,100,06Jan18_09GP00
GP,2018-01-06,9,Superfecta,5-3-8-7,27149,10,06Jan18_09GP00
GP,2018-01-06,9,DailyDouble,5-5,7940,200,06Jan18_09GP00
GP,2018-01-06,9,Pick3,1-5-5,18430,100,06Jan18_09GP00
GP,2018-01-06,9,Win_w,"5  Thewayiam (FR)",1300,200,06Jan18_09GP00
GP,2018-01-06,9,Win_p,"5  Thewayiam (FR)",680,200,06Jan18_09GP00
GP,2018-01-06,9,Win_s,"5  Thewayiam (FR)",440,200,06Jan18_09GP00
GP,2018-01-06,9,Place_p,"3  Closer Still (IRE)",980,200,06Jan18_09GP00
GP,2018-01-06,9,Place_s,"3  Closer Still (IRE)",640,200,06Jan18_09GP00
GP,2018-01-06,9,Show_s,"8  Andina Del Sur",400,200,06Jan18_09GP00
GP,2017-12-09,2,Exacta,8-2,134380,200,09Dec17_02GP00
GP,2017-12-09,2,Trifecta,8-2-9,342780,100,09Dec17_02GP00
GP,2017-12-09,2,Superfecta,8-2-9-11,183529,10,09Dec17_02GP00
GP,2017-12-09,2,DailyDouble,2-8,9540,200,09Dec17_02GP00
GP,2017-12-09,2,Win_w,"8  Malibu Saint",3520,200,09Dec17_02GP00
GP,2017-12-09,2,Win_p,"8  Malibu Saint",1660,200,09Dec17_02GP00
GP,2017-12-09,2,Win_s,"8  Malibu Saint",940,200,09Dec17_02GP00
GP,2017-12-09,2,Place_p,"2  Gift of Glory",5140,200,09Dec17_02GP00
GP,2017-12-09,2,Place_s,"2  Gift of Glory",1820,200,09Dec17_02GP00
GP,2017-12-09,2,Show_s,"9  Filfila",460,200,09Dec17_02GP00
GPW,2017-11-12,7,Exacta,5-10,22400,200,12Nov17_07GPW00
GPW,2017-11-12,7,Trifecta,5-10-8,58550,100,12Nov17_07GPW00
GPW,2017-11-12,7,Superfecta,5-10-8-9,45343,10,12Nov17_07GPW00
GPW,2017-11-12,7,DailyDouble,4-5,3420,200,12Nov17_07GPW00
GPW,2017-11-12,7,Pick3,5-2/4-5,7710,100,12Nov17_07GPW00
GPW,2017-11-12,7,Win_w,"5  Designing",1300,200,12Nov17_07GPW00
